query_name,feature_index,platform_filter,relative_orbit_filter,dataset,platform,product_id,scene_name,file_name,asset_key,download_url,processing_level,flight_direction,relative_orbit,absolute_orbit,frame_number,start_time,stop_time,size_mb,download_path,status
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260215T091039_20260215T091106_006364_00CCD8_DC4F-SLC,S1C_IW_SLC__1SDV_20260215T091039_20260215T091106_006364_00CCD8_DC4F,S1C_IW_SLC__1SDV_20260215T091039_20260215T091106_006364_00CCD8_DC4F.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260215T091039_20260215T091106_006364_00CCD8_DC4F.zip,SLC,DESCENDING,68,6364,663,2026-02-15T09:10:39Z,2026-02-15T09:11:06Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260215T091039_20260215T091106_006364_00CCD8_DC4F.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260215T091014_20260215T091041_006364_00CCD8_623B-SLC,S1C_IW_SLC__1SDV_20260215T091014_20260215T091041_006364_00CCD8_623B,S1C_IW_SLC__1SDV_20260215T091014_20260215T091041_006364_00CCD8_623B.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260215T091014_20260215T091041_006364_00CCD8_623B.zip,SLC,DESCENDING,68,6364,659,2026-02-15T09:10:14Z,2026-02-15T09:10:41Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260215T091014_20260215T091041_006364_00CCD8_623B.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260215T090946_20260215T091016_006364_00CCD8_ED10-SLC,S1C_IW_SLC__1SDV_20260215T090946_20260215T091016_006364_00CCD8_ED10,S1C_IW_SLC__1SDV_20260215T090946_20260215T091016_006364_00CCD8_ED10.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260215T090946_20260215T091016_006364_00CCD8_ED10.zip,SLC,DESCENDING,68,6364,653,2026-02-15T09:09:46Z,2026-02-15T09:10:16Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260215T090946_20260215T091016_006364_00CCD8_ED10.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260214T221545_20260214T221611_006357_00CC9D_31D7-SLC,S1C_IW_SLC__1SDV_20260214T221545_20260214T221611_006357_00CC9D_31D7,S1C_IW_SLC__1SDV_20260214T221545_20260214T221611_006357_00CC9D_31D7.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260214T221545_20260214T221611_006357_00CC9D_31D7.zip,SLC,ASCENDING,61,6357,1099,2026-02-14T22:15:45Z,2026-02-14T22:16:11Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260214T221545_20260214T221611_006357_00CC9D_31D7.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260214T082947_20260214T083015_006349_00CC4B_96F4-SLC,S1C_IW_SLC__1SDV_20260214T082947_20260214T083015_006349_00CC4B_96F4,S1C_IW_SLC__1SDV_20260214T082947_20260214T083015_006349_00CC4B_96F4.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260214T082947_20260214T083015_006349_00CC4B_96F4.zip,SLC,DESCENDING,53,6349,667,2026-02-14T08:29:47Z,2026-02-14T08:30:15Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260214T082947_20260214T083015_006349_00CC4B_96F4.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260214T082922_20260214T082949_006349_00CC4B_A072-SLC,S1C_IW_SLC__1SDV_20260214T082922_20260214T082949_006349_00CC4B_A072,S1C_IW_SLC__1SDV_20260214T082922_20260214T082949_006349_00CC4B_A072.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260214T082922_20260214T082949_006349_00CC4B_A072.zip,SLC,DESCENDING,53,6349,662,2026-02-14T08:29:22Z,2026-02-14T08:29:49Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260214T082922_20260214T082949_006349_00CC4B_A072.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260214T082857_20260214T082924_006349_00CC4B_08D1-SLC,S1C_IW_SLC__1SDV_20260214T082857_20260214T082924_006349_00CC4B_08D1,S1C_IW_SLC__1SDV_20260214T082857_20260214T082924_006349_00CC4B_08D1.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260214T082857_20260214T082924_006349_00CC4B_08D1.zip,SLC,DESCENDING,53,6349,657,2026-02-14T08:28:57Z,2026-02-14T08:29:24Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260214T082857_20260214T082924_006349_00CC4B_08D1.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260214T082832_20260214T082859_006349_00CC4B_6DE0-SLC,S1C_IW_SLC__1SDV_20260214T082832_20260214T082859_006349_00CC4B_6DE0,S1C_IW_SLC__1SDV_20260214T082832_20260214T082859_006349_00CC4B_6DE0.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260214T082832_20260214T082859_006349_00CC4B_6DE0.zip,SLC,DESCENDING,53,6349,652,2026-02-14T08:28:32Z,2026-02-14T08:28:59Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260214T082832_20260214T082859_006349_00CC4B_6DE0.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260214T082808_20260214T082835_006349_00CC4B_C7F9-SLC,S1C_IW_SLC__1SDV_20260214T082808_20260214T082835_006349_00CC4B_C7F9,S1C_IW_SLC__1SDV_20260214T082808_20260214T082835_006349_00CC4B_C7F9.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260214T082808_20260214T082835_006349_00CC4B_C7F9.zip,SLC,DESCENDING,53,6349,647,2026-02-14T08:28:08Z,2026-02-14T08:28:35Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260214T082808_20260214T082835_006349_00CC4B_C7F9.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260214T082739_20260214T082810_006349_00CC4B_48B8-SLC,S1C_IW_SLC__1SDV_20260214T082739_20260214T082810_006349_00CC4B_48B8,S1C_IW_SLC__1SDV_20260214T082739_20260214T082810_006349_00CC4B_48B8.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260214T082739_20260214T082810_006349_00CC4B_48B8.zip,SLC,DESCENDING,53,6349,641,2026-02-14T08:27:39Z,2026-02-14T08:28:10Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260214T082739_20260214T082810_006349_00CC4B_48B8.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260212T084639_20260212T084706_006320_00CB50_6FB9-SLC,S1C_IW_SLC__1SDV_20260212T084639_20260212T084706_006320_00CB50_6FB9,S1C_IW_SLC__1SDV_20260212T084639_20260212T084706_006320_00CB50_6FB9.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260212T084639_20260212T084706_006320_00CB50_6FB9.zip,SLC,DESCENDING,24,6320,672,2026-02-12T08:46:39Z,2026-02-12T08:47:06Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260212T084639_20260212T084706_006320_00CB50_6FB9.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260212T084614_20260212T084641_006320_00CB50_7C22-SLC,S1C_IW_SLC__1SDV_20260212T084614_20260212T084641_006320_00CB50_7C22,S1C_IW_SLC__1SDV_20260212T084614_20260212T084641_006320_00CB50_7C22.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260212T084614_20260212T084641_006320_00CB50_7C22.zip,SLC,DESCENDING,24,6320,667,2026-02-12T08:46:14Z,2026-02-12T08:46:41Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260212T084614_20260212T084641_006320_00CB50_7C22.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260212T084546_20260212T084616_006320_00CB50_0DF4-SLC,S1C_IW_SLC__1SDV_20260212T084546_20260212T084616_006320_00CB50_0DF4,S1C_IW_SLC__1SDV_20260212T084546_20260212T084616_006320_00CB50_0DF4.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260212T084546_20260212T084616_006320_00CB50_0DF4.zip,SLC,DESCENDING,24,6320,661,2026-02-12T08:45:46Z,2026-02-12T08:46:16Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260212T084546_20260212T084616_006320_00CB50_0DF4.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260210T090313_20260210T090340_006291_00CA57_23D9-SLC,S1C_IW_SLC__1SDV_20260210T090313_20260210T090340_006291_00CA57_23D9,S1C_IW_SLC__1SDV_20260210T090313_20260210T090340_006291_00CA57_23D9.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260210T090313_20260210T090340_006291_00CA57_23D9.zip,SLC,DESCENDING,170,6291,673,2026-02-10T09:03:13Z,2026-02-10T09:03:40Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260210T090313_20260210T090340_006291_00CA57_23D9.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260210T090248_20260210T090315_006291_00CA57_3DE6-SLC,S1C_IW_SLC__1SDV_20260210T090248_20260210T090315_006291_00CA57_3DE6,S1C_IW_SLC__1SDV_20260210T090248_20260210T090315_006291_00CA57_3DE6.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260210T090248_20260210T090315_006291_00CA57_3DE6.zip,SLC,DESCENDING,170,6291,668,2026-02-10T09:02:48Z,2026-02-10T09:03:15Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260210T090248_20260210T090315_006291_00CA57_3DE6.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260210T090224_20260210T090250_006291_00CA57_83A1-SLC,S1C_IW_SLC__1SDV_20260210T090224_20260210T090250_006291_00CA57_83A1,S1C_IW_SLC__1SDV_20260210T090224_20260210T090250_006291_00CA57_83A1.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260210T090224_20260210T090250_006291_00CA57_83A1.zip,SLC,DESCENDING,170,6291,663,2026-02-10T09:02:24Z,2026-02-10T09:02:50Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260210T090224_20260210T090250_006291_00CA57_83A1.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260210T090155_20260210T090226_006291_00CA57_D8F4-SLC,S1C_IW_SLC__1SDV_20260210T090155_20260210T090226_006291_00CA57_D8F4,S1C_IW_SLC__1SDV_20260210T090155_20260210T090226_006291_00CA57_D8F4.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260210T090155_20260210T090226_006291_00CA57_D8F4.zip,SLC,DESCENDING,170,6291,657,2026-02-10T09:01:55Z,2026-02-10T09:02:26Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260210T090155_20260210T090226_006291_00CA57_D8F4.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260209T220740_20260209T220801_006284_00CA18_42D1-SLC,S1C_IW_SLC__1SDV_20260209T220740_20260209T220801_006284_00CA18_42D1,S1C_IW_SLC__1SDV_20260209T220740_20260209T220801_006284_00CA18_42D1.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260209T220740_20260209T220801_006284_00CA18_42D1.zip,SLC,ASCENDING,163,6284,1101,2026-02-09T22:07:40Z,2026-02-09T22:08:01Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260209T220740_20260209T220801_006284_00CA18_42D1.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260209T082042_20260209T082109_006276_00C9CF_75A5-SLC,S1C_IW_SLC__1SDV_20260209T082042_20260209T082109_006276_00C9CF_75A5,S1C_IW_SLC__1SDV_20260209T082042_20260209T082109_006276_00C9CF_75A5.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260209T082042_20260209T082109_006276_00C9CF_75A5.zip,SLC,DESCENDING,155,6276,656,2026-02-09T08:20:42Z,2026-02-09T08:21:09Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260209T082042_20260209T082109_006276_00C9CF_75A5.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260209T082013_20260209T082044_006276_00C9CF_ACE8-SLC,S1C_IW_SLC__1SDV_20260209T082013_20260209T082044_006276_00C9CF_ACE8,S1C_IW_SLC__1SDV_20260209T082013_20260209T082044_006276_00C9CF_ACE8.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260209T082013_20260209T082044_006276_00C9CF_ACE8.zip,SLC,DESCENDING,155,6276,651,2026-02-09T08:20:13Z,2026-02-09T08:20:44Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260209T082013_20260209T082044_006276_00C9CF_ACE8.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260208T091905_20260208T091932_006262_00C946_BEF8-SLC,S1C_IW_SLC__1SDV_20260208T091905_20260208T091932_006262_00C946_BEF8,S1C_IW_SLC__1SDV_20260208T091905_20260208T091932_006262_00C946_BEF8.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260208T091905_20260208T091932_006262_00C946_BEF8.zip,SLC,DESCENDING,141,6262,666,2026-02-08T09:19:05Z,2026-02-08T09:19:32Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260208T091905_20260208T091932_006262_00C946_BEF8.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260208T091836_20260208T091907_006262_00C946_FB5C-SLC,S1C_IW_SLC__1SDV_20260208T091836_20260208T091907_006262_00C946_FB5C,S1C_IW_SLC__1SDV_20260208T091836_20260208T091907_006262_00C946_FB5C.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260208T091836_20260208T091907_006262_00C946_FB5C.zip,SLC,DESCENDING,141,6262,660,2026-02-08T09:18:36Z,2026-02-08T09:19:07Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260208T091836_20260208T091907_006262_00C946_FB5C.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260207T083847_20260207T083914_006247_00C8BB_084F-SLC,S1C_IW_SLC__1SDV_20260207T083847_20260207T083914_006247_00C8BB_084F,S1C_IW_SLC__1SDV_20260207T083847_20260207T083914_006247_00C8BB_084F.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260207T083847_20260207T083914_006247_00C8BB_084F.zip,SLC,DESCENDING,126,6247,676,2026-02-07T08:38:47Z,2026-02-07T08:39:14Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260207T083847_20260207T083914_006247_00C8BB_084F.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260207T083822_20260207T083849_006247_00C8BB_96AF-SLC,S1C_IW_SLC__1SDV_20260207T083822_20260207T083849_006247_00C8BB_96AF,S1C_IW_SLC__1SDV_20260207T083822_20260207T083849_006247_00C8BB_96AF.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260207T083822_20260207T083849_006247_00C8BB_96AF.zip,SLC,DESCENDING,126,6247,671,2026-02-07T08:38:22Z,2026-02-07T08:38:49Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260207T083822_20260207T083849_006247_00C8BB_96AF.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260207T083756_20260207T083824_006247_00C8BB_F311-SLC,S1C_IW_SLC__1SDV_20260207T083756_20260207T083824_006247_00C8BB_F311,S1C_IW_SLC__1SDV_20260207T083756_20260207T083824_006247_00C8BB_F311.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260207T083756_20260207T083824_006247_00C8BB_F311.zip,SLC,DESCENDING,126,6247,666,2026-02-07T08:37:56Z,2026-02-07T08:38:24Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260207T083756_20260207T083824_006247_00C8BB_F311.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260207T083731_20260207T083758_006247_00C8BB_2715-SLC,S1C_IW_SLC__1SDV_20260207T083731_20260207T083758_006247_00C8BB_2715,S1C_IW_SLC__1SDV_20260207T083731_20260207T083758_006247_00C8BB_2715.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260207T083731_20260207T083758_006247_00C8BB_2715.zip,SLC,DESCENDING,126,6247,661,2026-02-07T08:37:31Z,2026-02-07T08:37:58Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260207T083731_20260207T083758_006247_00C8BB_2715.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260207T083707_20260207T083734_006247_00C8BB_5F80-SLC,S1C_IW_SLC__1SDV_20260207T083707_20260207T083734_006247_00C8BB_5F80,S1C_IW_SLC__1SDV_20260207T083707_20260207T083734_006247_00C8BB_5F80.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260207T083707_20260207T083734_006247_00C8BB_5F80.zip,SLC,DESCENDING,126,6247,656,2026-02-07T08:37:07Z,2026-02-07T08:37:34Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260207T083707_20260207T083734_006247_00C8BB_5F80.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260207T083642_20260207T083709_006247_00C8BB_E485-SLC,S1C_IW_SLC__1SDV_20260207T083642_20260207T083709_006247_00C8BB_E485,S1C_IW_SLC__1SDV_20260207T083642_20260207T083709_006247_00C8BB_E485.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260207T083642_20260207T083709_006247_00C8BB_E485.zip,SLC,DESCENDING,126,6247,651,2026-02-07T08:36:42Z,2026-02-07T08:37:09Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260207T083642_20260207T083709_006247_00C8BB_E485.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260207T083617_20260207T083644_006247_00C8BB_64EE-SLC,S1C_IW_SLC__1SDV_20260207T083617_20260207T083644_006247_00C8BB_64EE,S1C_IW_SLC__1SDV_20260207T083617_20260207T083644_006247_00C8BB_64EE.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260207T083617_20260207T083644_006247_00C8BB_64EE.zip,SLC,DESCENDING,126,6247,646,2026-02-07T08:36:17Z,2026-02-07T08:36:44Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260207T083617_20260207T083644_006247_00C8BB_64EE.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260207T083548_20260207T083619_006247_00C8BB_0065-SLC,S1C_IW_SLC__1SDV_20260207T083548_20260207T083619_006247_00C8BB_0065,S1C_IW_SLC__1SDV_20260207T083548_20260207T083619_006247_00C8BB_0065.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260207T083548_20260207T083619_006247_00C8BB_0065.zip,SLC,DESCENDING,126,6247,640,2026-02-07T08:35:48Z,2026-02-07T08:36:19Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260207T083548_20260207T083619_006247_00C8BB_0065.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260206T093338_20260206T093409_006233_00C850_2EDD-SLC,S1C_IW_SLC__1SDV_20260206T093338_20260206T093409_006233_00C850_2EDD,S1C_IW_SLC__1SDV_20260206T093338_20260206T093409_006233_00C850_2EDD.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260206T093338_20260206T093409_006233_00C850_2EDD.zip,SLC,DESCENDING,112,6233,643,2026-02-06T09:33:38Z,2026-02-06T09:34:09Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260206T093338_20260206T093409_006233_00C850_2EDD.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260205T085417_20260205T085444_006218_00C7CE_5A92-SLC,S1C_IW_SLC__1SDV_20260205T085417_20260205T085444_006218_00C7CE_5A92,S1C_IW_SLC__1SDV_20260205T085417_20260205T085444_006218_00C7CE_5A92.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260205T085417_20260205T085444_006218_00C7CE_5A92.zip,SLC,DESCENDING,97,6218,665,2026-02-05T08:54:17Z,2026-02-05T08:54:44Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260205T085417_20260205T085444_006218_00C7CE_5A92.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260205T085349_20260205T085420_006218_00C7CE_BEEF-SLC,S1C_IW_SLC__1SDV_20260205T085349_20260205T085420_006218_00C7CE_BEEF,S1C_IW_SLC__1SDV_20260205T085349_20260205T085420_006218_00C7CE_BEEF.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260205T085349_20260205T085420_006218_00C7CE_BEEF.zip,SLC,DESCENDING,97,6218,659,2026-02-05T08:53:49Z,2026-02-05T08:54:20Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260205T085349_20260205T085420_006218_00C7CE_BEEF.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1C,,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20260203T091104_20260203T091131_006189_00C6CA_04F5-SLC,S1C_IW_SLC__1SDV_20260203T091104_20260203T091131_006189_00C6CA_04F5,S1C_IW_SLC__1SDV_20260203T091104_20260203T091131_006189_00C6CA_04F5.zip,primary,https://datapool.asf.alaska.edu/SLC/SC/S1C_IW_SLC__1SDV_20260203T091104_20260203T091131_006189_00C6CA_04F5.zip,SLC,DESCENDING,68,6189,668,2026-02-03T09:11:04Z,2026-02-03T09:11:31Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1C\S1C_IW_SLC__1SDV_20260203T091104_20260203T091131_006189_00C6CA_04F5.zip,missing_auth
